rowid,p1,model_id
1110,3.381789683597389e-19,2018-09-27--dl--response--segment_1
1117,2.52466449107862e-24,2018-09-27--dl--response--segment_1
1118,1.3375917650980971e-17,2018-09-27--dl--response--segment_1
1119,2.995694904144322e-13,2018-09-27--dl--response--segment_1
1121,3.3008141797782174e-18,2018-09-27--dl--response--segment_1
1122,1.0732821798539894e-13,2018-09-27--dl--response--segment_1
1124,1.7380210755857482e-13,2018-09-27--dl--response--segment_1
1125,1.951461785543339e-21,2018-09-27--dl--response--segment_1
1126,3.363726191313406e-16,2018-09-27--dl--response--segment_1
1127,5.2624571918749975e-11,2018-09-27--dl--response--segment_1
1128,2.650468445865284e-19,2018-09-27--dl--response--segment_1
1129,2.672076706128057e-15,2018-09-27--dl--response--segment_1
1131,1.504579440856397e-11,2018-09-27--dl--response--segment_1
1132,9.146802698279365e-16,2018-09-27--dl--response--segment_1
1133,1.7537498498284002e-12,2018-09-27--dl--response--segment_1
1137,5.387302150321129e-19,2018-09-27--dl--response--segment_1
1138,2.4479927131326097e-13,2018-09-27--dl--response--segment_1
1139,5.10784925397344e-14,2018-09-27--dl--response--segment_1
1141,2.7409896066334368e-15,2018-09-27--dl--response--segment_1
1142,2.909827429484495e-14,2018-09-27--dl--response--segment_1
1150,1.1887266564359381e-14,2018-09-27--dl--response--segment_1
1151,4.791454457993857e-15,2018-09-27--dl--response--segment_1
1153,1.1460288440362537e-16,2018-09-27--dl--response--segment_1
1154,2.464779859749065e-15,2018-09-27--dl--response--segment_1
1156,2.724081793124825e-22,2018-09-27--dl--response--segment_1
1159,9.5638877280235e-16,2018-09-27--dl--response--segment_1
1162,9.5041060759317645e-020,2018-09-27--dl--response--segment_1
1163,1.1277177917725378e-18,2018-09-27--dl--response--segment_1
1164,7.735319628507618e-18,2018-09-27--dl--response--segment_1
1165,9.189292794730365e-18,2018-09-27--dl--response--segment_1
1167,6.0896441057770725e-24,2018-09-27--dl--response--segment_1
1174,1.7094204142192118e-18,2018-09-27--dl--response--segment_1
1175,2.7248487962561516e-22,2018-09-27--dl--response--segment_1
1177,2.600768643848018e-19,2018-09-27--dl--response--segment_1
1178,2.30533249167513e-24,2018-09-27--dl--response--segment_1
1182,1.5031154765089942e-18,2018-09-27--dl--response--segment_1
1183,9.889246046369428e-22,2018-09-27--dl--response--segment_1
1186,1.7032864577639718e-12,2018-09-27--dl--response--segment_1
1187,1.553177860238359e-19,2018-09-27--dl--response--segment_1
1189,2.6903845829787576e-22,2018-09-27--dl--response--segment_1
1196,3.375336224217387e-20,2018-09-27--dl--response--segment_1
1197,1.0823720934409735e-12,2018-09-27--dl--response--segment_1
1198,4.106155291055187e-21,2018-09-27--dl--response--segment_1
1199,2.0734236155125743e-14,2018-09-27--dl--response--segment_1
1202,4.15197466742713e-15,2018-09-27--dl--response--segment_1
1203,5.271286281767407e-18,2018-09-27--dl--response--segment_1
1207,6.168460970339879e-12,2018-09-27--dl--response--segment_1
1209,8.565645451709587e-24,2018-09-27--dl--response--segment_1
1212,2.8634094614371314e-19,2018-09-27--dl--response--segment_1
1213,9.488041421583647e-24,2018-09-27--dl--response--segment_1
1214,9.317794838688427e-24,2018-09-27--dl--response--segment_1
1216,7.343312465910397e-25,2018-09-27--dl--response--segment_1
1218,2.6139691133245913e-17,2018-09-27--dl--response--segment_1
1220,1.3619670380444312e-20,2018-09-27--dl--response--segment_1
1226,2.413760694881135e-16,2018-09-27--dl--response--segment_1
1229,4.0601208583701855e-21,2018-09-27--dl--response--segment_1
1230,3.03377759891534e-21,2018-09-27--dl--response--segment_1
1231,3.305958237433405e-20,2018-09-27--dl--response--segment_1
1233,9.885427560875999e-17,2018-09-27--dl--response--segment_1
1236,9.584334380496563e-25,2018-09-27--dl--response--segment_1
1237,3.4281983948272854e-17,2018-09-27--dl--response--segment_1
1240,5.3516456331393505e-20,2018-09-27--dl--response--segment_1
1241,8.038619591558405e-15,2018-09-27--dl--response--segment_1
1242,2.9217231614180457e-16,2018-09-27--dl--response--segment_1
1244,4.726320871293938e-19,2018-09-27--dl--response--segment_1
1251,8.045460163686543e-16,2018-09-27--dl--response--segment_1
1252,3.7174009907026716e-13,2018-09-27--dl--response--segment_1
1257,1.002319255816559e-21,2018-09-27--dl--response--segment_1
1260,7.971584160653603e-14,2018-09-27--dl--response--segment_1
1261,1.5523483360543352e-14,2018-09-27--dl--response--segment_1
1262,1.2759714908552156e-16,2018-09-27--dl--response--segment_1
1264,1.072193931022145e-22,2018-09-27--dl--response--segment_1
1270,3.17210473551631e-17,2018-09-27--dl--response--segment_1
1272,5.385850464339574e-23,2018-09-27--dl--response--segment_1
1273,4.87893509755068e-16,2018-09-27--dl--response--segment_1
1277,9.976936361130041e-17,2018-09-27--dl--response--segment_1
1283,1.664354165506042e-22,2018-09-27--dl--response--segment_1
1285,1.8405072958687658e-23,2018-09-27--dl--response--segment_1
1286,2.6512747750503944e-22,2018-09-27--dl--response--segment_1
1288,1.8089719989583955e-26,2018-09-27--dl--response--segment_1
1290,2.4397017396089998e-15,2018-09-27--dl--response--segment_1
1294,4.074885905948923e-27,2018-09-27--dl--response--segment_1
1295,1.5535462319640032e-21,2018-09-27--dl--response--segment_1
1296,1.7975860415475445e-13,2018-09-27--dl--response--segment_1
1300,1.4712494371230552e-16,2018-09-27--dl--response--segment_1
1308,1.3928265403801204e-11,2018-09-27--dl--response--segment_1
1309,4.26510441429583e-22,2018-09-27--dl--response--segment_1
1310,3.9264319534001864e-11,2018-09-27--dl--response--segment_1
1312,3.214581809018326e-17,2018-09-27--dl--response--segment_1
1313,2.1128341290502786e-26,2018-09-27--dl--response--segment_1
1314,1.9921727002786528e-20,2018-09-27--dl--response--segment_1
1317,9.974900640606382e-22,2018-09-27--dl--response--segment_1
1319,4.0075921415956955e-18,2018-09-27--dl--response--segment_1
1325,1.7886945825365517e-14,2018-09-27--dl--response--segment_1
1332,1.4640432149511497e-19,2018-09-27--dl--response--segment_1
1336,1.5672807522576603e-18,2018-09-27--dl--response--segment_1
1338,3.678044716003948e-24,2018-09-27--dl--response--segment_1
1340,2.197710793551014e-11,2018-09-27--dl--response--segment_1
1342,3.2098344725538234e-17,2018-09-27--dl--response--segment_1
1344,2.5187442763349767e-19,2018-09-27--dl--response--segment_1
1346,4.242596671063303e-14,2018-09-27--dl--response--segment_1
1348,1.6802424721435256e-22,2018-09-27--dl--response--segment_1
1349,1.7588153876592334e-15,2018-09-27--dl--response--segment_1
1350,3.1646500215122774e-15,2018-09-27--dl--response--segment_1
1353,1.0859478110282499e-20,2018-09-27--dl--response--segment_1
1354,1.20103923337322e-22,2018-09-27--dl--response--segment_1
1355,4.323643306861178e-21,2018-09-27--dl--response--segment_1
1357,8.626844533006969e-19,2018-09-27--dl--response--segment_1
1360,3.000497506270091e-10,2018-09-27--dl--response--segment_1
1361,1.3661926809379993e-18,2018-09-27--dl--response--segment_1
1362,6.122737843512058e-25,2018-09-27--dl--response--segment_1
1364,3.862294598975911e-27,2018-09-27--dl--response--segment_1
1366,1.2402832443606746e-22,2018-09-27--dl--response--segment_1
1370,4.430922746749386e-15,2018-09-27--dl--response--segment_1
1378,1.6574819398962976e-12,2018-09-27--dl--response--segment_1
1379,6.382278621607049e-20,2018-09-27--dl--response--segment_1
1380,2.377105335251448e-11,2018-09-27--dl--response--segment_1
1381,1.05958279247845e-17,2018-09-27--dl--response--segment_1
1386,9.164482414283742e-13,2018-09-27--dl--response--segment_1
1387,1.3690370844468953e-18,2018-09-27--dl--response--segment_1
1389,4.3825278861506414e-15,2018-09-27--dl--response--segment_1
1390,2.1502855989181784e-18,2018-09-27--dl--response--segment_1
1391,1.664597838718169e-25,2018-09-27--dl--response--segment_1
1393,3.350272414721725e-19,2018-09-27--dl--response--segment_1
1397,3.907870758089144e-44,2018-09-27--dl--response--segment_1
1400,5.1986090442006595e-17,2018-09-27--dl--response--segment_1
1401,8.408097321586094e-13,2018-09-27--dl--response--segment_1
1403,2.4798013896468456e-23,2018-09-27--dl--response--segment_1
1408,5.514121337066044e-16,2018-09-27--dl--response--segment_1
1409,7.611114608919096e-26,2018-09-27--dl--response--segment_1
1410,3.2434089232437575e-16,2018-09-27--dl--response--segment_1
1412,2.8520293926761183e-22,2018-09-27--dl--response--segment_1
1413,6.611134748178207e-24,2018-09-27--dl--response--segment_1
1415,2.1272020377783212e-23,2018-09-27--dl--response--segment_1
1420,4.8324560139674656e-27,2018-09-27--dl--response--segment_1
1422,4.8870833549538305e-18,2018-09-27--dl--response--segment_1
1424,1.2320189540621875e-12,2018-09-27--dl--response--segment_1
1425,3.2933600162775442e-21,2018-09-27--dl--response--segment_1
1426,1.6892512925007345e-22,2018-09-27--dl--response--segment_1
1428,1.9946583318564007e-26,2018-09-27--dl--response--segment_1
1430,2.4532325102725487e-18,2018-09-27--dl--response--segment_1
1431,1.1436421496917142e-11,2018-09-27--dl--response--segment_1
1435,1.3195390272513154e-20,2018-09-27--dl--response--segment_1
1444,2.21291125223885e-23,2018-09-27--dl--response--segment_1
1445,2.0152346444526854e-26,2018-09-27--dl--response--segment_1
1448,1.473914542374928e-17,2018-09-27--dl--response--segment_1
1450,2.105806230832387e-15,2018-09-27--dl--response--segment_1
1453,8.960634003707074e-16,2018-09-27--dl--response--segment_1
1459,3.459342214443306e-17,2018-09-27--dl--response--segment_1
1461,3.5421590528812144e-22,2018-09-27--dl--response--segment_1
1462,4.8324958379524175e-14,2018-09-27--dl--response--segment_1
1465,4.1458882958638e-21,2018-09-27--dl--response--segment_1
1468,3.8938048740960915e-23,2018-09-27--dl--response--segment_1
1474,1.8026728593006958e-13,2018-09-27--dl--response--segment_1
1475,2.877972797755294e-17,2018-09-27--dl--response--segment_1
1477,8.893686148372825e-18,2018-09-27--dl--response--segment_1
1478,4.912883385579175e-26,2018-09-27--dl--response--segment_1
1481,6.035724251753056e-17,2018-09-27--dl--response--segment_1
1483,3.743936460528238e-17,2018-09-27--dl--response--segment_1
1487,4.6163472564747044e-26,2018-09-27--dl--response--segment_1
1488,3.9319225984732063e-16,2018-09-27--dl--response--segment_1
1492,3.7710769326088957e-16,2018-09-27--dl--response--segment_1
1495,2.6334129495100396e-25,2018-09-27--dl--response--segment_1
1497,2.226255599927626e-13,2018-09-27--dl--response--segment_1
1498,3.395752429419645e-16,2018-09-27--dl--response--segment_1
1499,1.8287175061429734e-23,2018-09-27--dl--response--segment_1
1500,5.8215692013421165e-15,2018-09-27--dl--response--segment_1
1502,1.2785409248939074e-22,2018-09-27--dl--response--segment_1
1503,8.239267701159319e-15,2018-09-27--dl--response--segment_1
1506,2.385508693257016e-12,2018-09-27--dl--response--segment_1
1508,2.7066350007292334e-16,2018-09-27--dl--response--segment_1
1510,3.7761073130099134e-20,2018-09-27--dl--response--segment_1
1512,1.8705374207212317e-24,2018-09-27--dl--response--segment_1
1515,2.3078843477908758e-12,2018-09-27--dl--response--segment_1
1517,3.174494768578067e-22,2018-09-27--dl--response--segment_1
1519,4.199517026290329e-17,2018-09-27--dl--response--segment_1
1524,7.421012267912795e-18,2018-09-27--dl--response--segment_1
1526,1.7352532706200298e-17,2018-09-27--dl--response--segment_1
1529,4.4362055651137217e-20,2018-09-27--dl--response--segment_1
1533,2.801953953712979e-17,2018-09-27--dl--response--segment_1
1534,5.7075561209170505e-24,2018-09-27--dl--response--segment_1
1540,1.4140171623101366e-11,2018-09-27--dl--response--segment_1
1541,2.165875443627449e-21,2018-09-27--dl--response--segment_1
1548,7.324168199833818e-18,2018-09-27--dl--response--segment_1
1550,8.391879187941111e-11,2018-09-27--dl--response--segment_1
1551,3.202972502861164e-14,2018-09-27--dl--response--segment_1
1553,4.371815826000928e-21,2018-09-27--dl--response--segment_1
1558,4.9923573404485724e-23,2018-09-27--dl--response--segment_1
1559,4.001773089476408e-20,2018-09-27--dl--response--segment_1
1561,2.189223876651805e-12,2018-09-27--dl--response--segment_1
1562,3.3061412592906214e-12,2018-09-27--dl--response--segment_1
1565,1.131384301257522e-19,2018-09-27--dl--response--segment_1
1568,1.675938644901217e-18,2018-09-27--dl--response--segment_1
1569,6.878841183636922e-21,2018-09-27--dl--response--segment_1
1572,9.648219191150644e-21,2018-09-27--dl--response--segment_1
1573,3.686300411525685e-18,2018-09-27--dl--response--segment_1
1576,1.0092057587895239e-19,2018-09-27--dl--response--segment_1
1577,5.574194176648056e-12,2018-09-27--dl--response--segment_1
1579,2.1604147065630766e-18,2018-09-27--dl--response--segment_1
1581,9.679434121458803e-18,2018-09-27--dl--response--segment_1
1584,4.8446378958675566e-14,2018-09-27--dl--response--segment_1
1587,2.0187518138391143e-9,2018-09-27--dl--response--segment_1
1588,1.6754251898147454e-8,2018-09-27--dl--response--segment_1
1590,5.2777986946947384e-17,2018-09-27--dl--response--segment_1
1594,3.1826396393416625e-17,2018-09-27--dl--response--segment_1
1598,2.061570575294252e-19,2018-09-27--dl--response--segment_1
1599,7.078308522153894e-18,2018-09-27--dl--response--segment_1
1602,3.81189103928438e-13,2018-09-27--dl--response--segment_1
1604,1.3161171509118655e-12,2018-09-27--dl--response--segment_1
1609,3.801846849056787e-17,2018-09-27--dl--response--segment_1
1610,8.668124225141481e-14,2018-09-27--dl--response--segment_1
1611,5.22184080758999e-15,2018-09-27--dl--response--segment_1
1612,2.533412828552638e-17,2018-09-27--dl--response--segment_1
1613,8.94187967499798e-15,2018-09-27--dl--response--segment_1
1614,4.938770925292518e-16,2018-09-27--dl--response--segment_1
1616,1.1206971071430284e-13,2018-09-27--dl--response--segment_1
1622,1.714679369938895e-14,2018-09-27--dl--response--segment_1
1628,7.352329397010036e-15,2018-09-27--dl--response--segment_1
1630,1.6643091823201343e-21,2018-09-27--dl--response--segment_1
1631,1.768117294110775e-14,2018-09-27--dl--response--segment_1
1632,2.1461482609633775e-16,2018-09-27--dl--response--segment_1
1634,1.8212554273086792e-22,2018-09-27--dl--response--segment_1
1637,5.1563831066266886e-14,2018-09-27--dl--response--segment_1
1639,7.888089516386483e-16,2018-09-27--dl--response--segment_1
1644,3.3195690317553346e-13,2018-09-27--dl--response--segment_1
1646,1.2781355168153716e-22,2018-09-27--dl--response--segment_1
1647,9.65250591123034e-26,2018-09-27--dl--response--segment_1
1649,5.355621732646923e-16,2018-09-27--dl--response--segment_1
1650,1.3755387056720634e-13,2018-09-27--dl--response--segment_1
1651,9.212653272581876e-18,2018-09-27--dl--response--segment_1
1652,2.1022222935276007e-17,2018-09-27--dl--response--segment_1
1653,6.404116683448993e-26,2018-09-27--dl--response--segment_1
1654,4.667940470763904e-17,2018-09-27--dl--response--segment_1
1656,1.9935542016442454e-20,2018-09-27--dl--response--segment_1
1664,5.250481183913371e-14,2018-09-27--dl--response--segment_1
1666,1.4702494124989198e-13,2018-09-27--dl--response--segment_1
1670,4.591500849847475e-19,2018-09-27--dl--response--segment_1
1672,5.37844745916391e-15,2018-09-27--dl--response--segment_1
1673,1.0379583519245563e-24,2018-09-27--dl--response--segment_1
1674,2.6337824766113043e-24,2018-09-27--dl--response--segment_1
1676,2.497263999179586e-12,2018-09-27--dl--response--segment_1
1681,4.78923078490489e-18,2018-09-27--dl--response--segment_1
1696,7.321743888559418e-19,2018-09-27--dl--response--segment_1
1699,5.648801512061664e-24,2018-09-27--dl--response--segment_1
1701,6.772996377837485e-15,2018-09-27--dl--response--segment_1
1704,1.2587604390400183e-16,2018-09-27--dl--response--segment_1
1708,1.658340480117646e-17,2018-09-27--dl--response--segment_1
1711,2.3972793075887625e-13,2018-09-27--dl--response--segment_1
1714,7.06583924854527e-14,2018-09-27--dl--response--segment_1
1716,8.551947316365961e-12,2018-09-27--dl--response--segment_1
1718,1.1187689775138198e-11,2018-09-27--dl--response--segment_1
1719,4.85919715063798e-17,2018-09-27--dl--response--segment_1
1720,2.497034548799039e-19,2018-09-27--dl--response--segment_1
1721,6.383107820959362e-23,2018-09-27--dl--response--segment_1
1726,6.52829382479833e-19,2018-09-27--dl--response--segment_1
1727,3.3250792138176854e-19,2018-09-27--dl--response--segment_1
1734,3.6909709120389615e-14,2018-09-27--dl--response--segment_1
1735,5.711425126854044e-23,2018-09-27--dl--response--segment_1
1736,7.132792095969134e-19,2018-09-27--dl--response--segment_1
1738,1.337458553539342e-16,2018-09-27--dl--response--segment_1
1740,1.0400031583641862e-15,2018-09-27--dl--response--segment_1
